series_id,series_name,all_names,trust,cik,ticker,all_tickers,first_year,last_year,leverage_parsed,leverage_note,reset,underlying,underlying_note,category,active_2026,has_ticker,n_obs,beta,r2,resid_sd,beta_first60,beta_last60,beta_roll_min,beta_roll_max,price_ticker,first_date,last_date,med_dollar_vol,lev_check
S000087468,T-REX 2X LONG DJT DAILY TARGET ETF,T-REX 2X LONG DJT DAILY TARGET ETF,ETF Opportunities Trust,1771146,DJTU,DJTU,2025,2026,2.0,number,daily,DJT,ticker token,single_stock,True,True,389.0,2.011234571718589,0.9933215997599154,0.006108252886280906,2.021828568543795,2.0141648226635738,1.9593353332584993,2.041691496918426,DJTU,2025-03-04,2026-09-23,417642.50720977783,ok
S000091670,Defiance Daily Target 2X Long DJT ETF,Defiance Daily Target 2X Long DJT ETF,Tidal Trust II,1924868,DJTZ,DJTZ,2025,2026,2.0,number,daily,DJT,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000087477,T-REX 2X Long DKNG Daily Target ETF,T-REX 2X LONG SMCI DAILY TARGET ETF | T-REX 2X Long DKNG Daily Target ETF,ETF Opportunities Trust,1771146,DKUP,SMCU | DKUP,2025,2026,2.0,number,daily,DKNG,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000089800,Defiance Daily Target 2X Long DKNG ETF,Defiance Daily Target 2X Long DKNG ETF,Tidal Trust II,1924868,DKNX,DKNX,2025,2026,2.0,number,daily,DKNG,ticker token,single_stock,True,True,29.0,1.9562986474337867,0.9973238867618839,0.0033744469308144543,,,,,DKNX,2026-07-17,2026-08-27,123280.89504241943,ok
S000093874,T-REX 2X LONG DNA DAILY TARGET ETF,T-REX 2X LONG DNA DAILY TARGET ETF,ETF Opportunities Trust,1771146,DNUP,DNUP,2025,2026,2.0,number,daily,DNA,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000093875,T-REX 2X LONG DUOL DAILY TARGET ETF,T-REX 2X LONG DUOL DAILY TARGET ETF,ETF Opportunities Trust,1771146,DULU,DULU,2025,2026,2.0,number,daily,DUOL,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000095070,Tradr 2X Long ENPH Daily ETF,Tradr 2X Long ENPH Daily ETF,Investment Managers Series Trust II,1587982,ENPX,ENPX,2026,2026,2.0,number,daily,ENPH,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000097418,T-REX 2X LONG EOSE DAILY TARGET ETF,T-REX 2X LONG EOSE DAILY TARGET ETF,ETF Opportunities Trust,1771146,EOSU,EOSU,2026,2026,2.0,number,daily,EOSE,ticker token,single_stock,True,True,172.0,1.981692705849083,0.995123630279661,0.010477477780370961,1.9697501145027434,1.9897046419335076,1.9486539235219489,2.0052501157191953,EOSU,2026-01-14,2026-09-23,1434200.988960266,ok
S000081039,Leverage Shares 2X Long ETOR Daily ETF,Themes Future of Farming ETF | Leverage Shares 2X Long ETOR Daily ETF,Themes ETF Trust,1976322,CROP,CROP,2023,2026,2.0,number,daily,ETOR,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000095476,T-REX 2X LONG ETOR DAILY TARGET ETF,T-REX 2X LONG ETOR DAILY TARGET ETF,ETF Opportunities Trust,1771146,ETOU,ETOU,2026,2026,2.0,number,daily,ETOR,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000092883,Direxion Daily F Bear 1X ETF,Direxion Daily F Bear 1X Shares | Direxion Daily F Bear 1X ETF,Direxion Shares ETF Trust,1424958,FRDD,FRDD,2025,2026,-1.0,number,daily,F,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000076358,GraniteShares 2x Long F Daily ETF,GraniteShares 2x Long Ford Daily ETF | GraniteShares 1.25x Long F Daily ETF | GraniteShares 2x Long F Daily ETF,GraniteShares ETF Trust,1689873,FRDL,FORL | FRDL,2022,2026,2.0,number,daily,F,ticker token,single_stock,True,True,361.0,0.006547176762412287,-0.0007050311947525145,0.007263970354532732,0.017935325271469894,0.05240086431082684,-0.05971668208522146,0.05240086431082684,FORL,2023-05-16,2026-09-21,0.0,MISMATCH
S000092882,Direxion Daily F Bull 2X ETF,Direxion Daily F Bull 2X Shares | Direxion Daily F Bull 2X ETF,Direxion Shares ETF Trust,1424958,FRDU,FRDU,2025,2026,2.0,number,daily,F,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000095962,T-REX 2X Inverse FIG Daily Target ETF,T-REX 2X Inverse FIG Daily Target ETF,ETF Opportunities Trust,1771146,FIGQ,FIGQ,2026,2026,-2.0,number,daily,FIG,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000095872,T-REX 2X LONG FIG DAILY TARGET ETF,T-REX 2X LONG FIG DAILY TARGET ETF,ETF Opportunities Trust,1771146,FIGO,FIGO,2026,2026,2.0,number,daily,FIG,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000099667,Tradr 3X Long FIG Daily ETF,Tradr 3X Long FIG Daily ETF,Investment Managers Series Trust II,1587982,FIGU,FIGU,2026,2026,3.0,number,daily,FIG,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000097514,T-REX 2X LONG FIGR DAILY TARGET ETF,T-REX 2X LONG FIGR DAILY TARGET ETF,ETF Opportunities Trust,1771146,FGRU,FGRU,2026,2026,2.0,number,daily,FIGR,ticker token,single_stock,True,True,148.0,1.9860603576760685,0.9952377486418513,0.0080150801272848,1.990969730983603,1.9623629829365883,1.9561531697499186,2.0145539158103274,FGRU,2026-02-18,2026-09-23,430917.4952030182,ok
S000095963,T-REX 2X Inverse FLY Daily Target ETF,T-REX 2X Inverse FLY Daily Target ETF,ETF Opportunities Trust,1771146,FLYQ,FLYQ,2026,2026,-2.0,number,daily,FLY,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000100812,Tradr 2X Short FLY Daily ETF,Tradr 2X Short FLY Daily ETF,Investment Managers Series Trust II,1587982,FLYZ,FLYZ,2026,2026,-2.0,number,daily,FLY,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000095964,T-REX 2X Long FLY Daily Target ETF,T-REX 2X Long FLY Daily Target ETF,ETF Opportunities Trust,1771146,FLIE,FLIE,2026,2026,2.0,number,daily,FLY,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000096133,Tradr 2X Long FLY Daily ETF,Tradr 2X Long FLY Daily ETF,Investment Managers Series Trust II,1587982,FLYT,FLYT,2026,2026,2.0,number,daily,FLY,ticker token,single_stock,True,True,228.0,1.9914220618303557,0.9903694522360933,0.013754856961112017,1.994025981908729,1.993046874941642,1.9392225652288888,2.0257505789643693,FLYT,2025-10-23,2026-09-23,1026158.5037469864,ok
S000100593,Tradr 2X Long FRMI Daily ETF,Tradr 2X Long FRMI Daily ETF,Investment Managers Series Trust II,1587982,FRMX,FRMX,2026,2026,2.0,number,daily,FRMI,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000089801,Defiance Daily Target 2X Long FSLR ETF,Defiance Daily Target 2X Long FSLR ETF,Tidal Trust II,1924868,FSLX,FSLX,2025,2026,2.0,number,daily,FSLR,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000093825,Leverage Shares 2X Long FUTU Daily ETF,Leverage Shares 2X Long FUTU Daily ETF,Themes ETF Trust,1976322,FUTG,FUTG,2025,2026,2.0,number,daily,FUTU,ticker token,single_stock,True,True,235.0,2.033751691541096,0.9977461592020743,0.003685289648951555,1.9906381298707034,2.0110741604598155,1.9906381298707034,2.092134134702576,FUTG,2025-10-14,2026-09-23,2440525.996494293,ok
S000100538,Leverage Shares 2X Long FWDI Daily ETF,Leverage Shares 2X Long FWDI Daily ETF,Themes ETF Trust,1976322,FOGG,FOGG,2026,2026,2.0,number,daily,FWDI,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000102153,Defiance Daily Target 2X Long GCT ETF,Defiance Daily Target 2X Long GCT ETF,Tidal Trust II,1924868,GCTL,GCTL,2026,2026,2.0,number,daily,GCT,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000093737,Tradr 2X Long GEV Daily ETF,Tradr 2X Long GEV Daily ETF,Investment Managers Series Trust II,1587982,GEVX,GEVX,2025,2026,2.0,number,daily,GEV,ticker token,single_stock,True,True,301.0,1.9975403141237018,0.9952218658358951,0.0045225020966662656,1.999890160488729,2.0162111336087407,1.9637529198468984,2.027725497325469,GEVX,2025-07-11,2026-09-23,2799004.4869422913,ok
S000081031,Leverage Shares 2X Long GLXY Daily ETF,Themes US Internet ETF | Leverage Shares 2X Long GLXY Daily ETF,Themes ETF Trust,1976322,GLGG,AWEB | GLGG,2023,2026,2.0,number,daily,GLXY,ticker token,single_stock,True,True,272.0,1.9941613578681392,0.9985056126129684,0.0043674804228860725,2.0071927163992096,1.992206203708205,1.9744675526124218,2.014227008289992,GLGG,2025-08-21,2026-09-23,343609.6039533615,ok
S000093876,T-REX 2X LONG GLXY DAILY TARGET ETF,T-REX 2X LONG GLXY DAILY TARGET ETF,ETF Opportunities Trust,1771146,GLXU,GLXU,2025,2026,2.0,number,daily,GLXY,ticker token,single_stock,True,True,280.0,1.9994935603918322,0.9977290903189155,0.005425489331861122,1.9855705385273927,1.9897418724545937,1.9702927903631662,2.030687496156808,GLXU,2025-08-08,2026-09-23,992538.0277633667,ok
S000099245,Tradr 3X Long GLXY Daily ETF,Tradr 3X Long GLXY Daily ETF,Investment Managers Series Trust II,1587982,GLXA,GLXA,2026,2026,3.0,number,daily,GLXY,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000087469,T-REX 2X LONG GME DAILY TARGET ETF,T-REX 2X LONG GME DAILY TARGET ETF,ETF Opportunities Trust,1771146,GMEU,GMEU,2025,2026,2.0,number,daily,GME,ticker token,single_stock,True,True,353.0,1.9743864224185201,0.9906267069767183,0.005020358648813503,1.9615449584660478,2.0097152698734018,1.8890597867891668,2.0411439960880338,GMEU,2025-04-24,2026-09-23,2372226.0120868683,ok
S000090804,GraniteShares 2x Long GME Daily ETF,GraniteShares 2x Long GME Daily ETF,GraniteShares ETF Trust,1689873,GML,GML,2025,2026,2.0,number,daily,GME,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000077582,Kurv Google (GOOGL) 1.75x Short Daily ETF,Kurv Google (GOOGL) 1.75x Short Daily ETF,NEOS ETF Trust,1848758,DGOO,DGOO,2023,2024,-1.75,number,daily,GOOGL,ticker token,single_stock,False,True,,,,,,,,,,,,,no_prices
S000076247,Direxion Daily GOOGL Bear 1X ETF,Direxion Daily GOOGL Bear 1X Shares | Direxion Daily GOOGL Bear 1X ETF,Direxion Shares ETF Trust,1424958,GGLS,GGLS,2022,2026,-1.0,number,daily,GOOGL,ticker token,single_stock,True,True,1006.0,-0.9986352379592655,0.9976534331053433,0.0009257318671282493,-0.9845909437364072,-1.006253072698203,-1.0191242434934946,-0.9749635057588698,GGLS,2022-09-16,2026-09-23,5673112.938499451,ok
S000077581,Kurv Google (GOOGL) 1.75x Long Daily ETF,Kurv Google (GOOGL) 1.75x Long Daily ETF,NEOS ETF Trust,1848758,UGOO,UGOO,2023,2024,1.75,number,daily,GOOGL,ticker token,single_stock,False,True,,,,,,,,,,,,,no_prices
S000076239,Direxion Daily GOOGL Bull 2X ETF,Direxion Daily GOOGL Bull 2X Shares | Direxion Daily GOOGL Bull 1.5X Shares | Direxion Daily GOOGL Bull 2X ETF,Direxion Shares ETF Trust,1424958,GGLL,GGLL,2022,2026,2.0,number,daily,GOOGL,ticker token,single_stock,True,True,1013.0,1.793932332226752,0.9804678438751265,0.00503401934915751,1.479338665710156,2.0174634003625145,1.4765599493040857,2.020261444079973,GGLL,2022-09-07,2026-09-23,119839252.85561371,ok+beta_varies
S000076353,GraniteShares 2x Long GOOGL Daily ETF,GraniteShares 2x Long Alphabet Daily ETF | GraniteShares 1.75x Long GOOGL Daily ETF | GraniteShares 2x Long GOOGL Daily ETF,GraniteShares ETF Trust,1689873,GOU,GOOL | GOU,2022,2026,2.0,number,daily,GOOGL,ticker token,single_stock,True,True,201.0,1.9949591553157107,0.9917118331625204,0.0036196171201975267,2.054288012898571,2.0092852829758368,1.9523783300042672,2.054288012898571,GOU,2025-12-02,2026-09-23,2156458.768939972,ok
S000083675,T-REX 2X LONG ALPHABET DAILY TARGET ETF,T-REX 2X LONG ALPHABET DAILY TARGET ETF,ETF Opportunities Trust,1771146,GOOX,GOOX,2024,2026,2.0,number,daily,GOOGL,company name,single_stock,True,True,674.0,1.971135821127689,0.9897853698031547,0.0038776678730885056,1.9398901717635493,1.956898617101556,1.852353705278988,2.072279933431183,GOOX,2024-01-11,2026-09-23,5757998.574447632,ok
S000091100,KraneShares 2x Long GRAB Daily ETF,KraneShares 2x Long GRAB Daily ETF,Krane Shares Trust,1547576,KGRB,KGRB,2025,2026,2.0,number,daily,GRAB,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000091052,Defiance Daily Target 2X Long HIMS ETF,Defiance Daily Target 2X Long HIMS ETF,Tidal Trust II,1924868,HIMZ,HIMZ,2025,2026,2.0,number,daily,HIMS,ticker token,single_stock,True,True,382.0,1.997601630979528,0.9981850727327116,0.004787277972575015,2.0015952121399603,1.990852669479764,1.9778403175011172,2.0397372293103495,HIMZ,2025-03-13,2026-09-23,10198407.5091362,ok
S000100914,Tradr 2X Long HL Daily ETF,Tradr 2X Long HL Daily ETF,Investment Managers Series Trust II,1587982,HLXX,HLXX,2026,2026,2.0,number,daily,HL,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000087470,T-REX 2X LONG HOOD DAILY TARGET ETF,T-REX 2X LONG HOOD DAILY TARGET ETF,ETF Opportunities Trust,1771146,ROBN,ROBN,2025,2026,2.0,number,daily,HOOD,ticker token,single_stock,True,True,410.0,2.0070538601162036,0.9980907411929855,0.0041173325610194276,2.0168312803786685,1.989098359700713,1.9783712864402478,2.0232469289983004,ROBN,2025-01-31,2026-09-23,23028341.08543396,ok
S000090907,GraniteShares 2x Long HOOD Daily ETF,GraniteShares 2x Long HOOD Daily ETF,GraniteShares ETF Trust,1689873,HOOL,HOOL,2025,2026,2.0,number,daily,HOOD,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000091053,Defiance Daily Target 2X Long HOOD ETF,Defiance Daily Target 2X Long HOOD ETF,Tidal Trust II,1924868,HOOX,HOOX,2025,2026,2.0,number,daily,HOOD,ticker token,single_stock,True,True,379.0,1.999181178431392,0.9980815158469435,0.003928335959640871,1.9859590834162362,1.9992545826469215,1.9734599519730818,2.01947193250384,HOOX,2025-03-19,2026-09-23,1365903.311920166,ok
S000091219,Leverage Shares 2X Long HOOD Daily ETF,Leverage Shares 2X Long HOOD Daily ETF,Themes ETF Trust,1976322,HOOG,HOOG,2025,2026,2.0,number,daily,HOOD,ticker token,single_stock,True,True,377.0,2.0045858416743036,0.9986833390341348,0.003258515581112,2.0269552209227024,2.0057087109215868,1.979438930707205,2.030578080463077,HOOG,2025-03-21,2026-09-23,11248251.733398438,ok
S000092884,Direxion Daily HOOD Bull 2X ETF,Direxion Daily HOOD Bull 2X Shares | Direxion Daily HOOD Bull 2X ETF,Direxion Shares ETF Trust,1424958,HODU,HODU,2025,2026,2.0,number,daily,HOOD,ticker token,single_stock,True,True,209.0,2.0028225354123967,0.9994488736931774,0.002070849955681507,2.0088277958098724,1.9910083357020794,1.9910083357020794,2.009551974324918,HODU,2025-11-19,2026-09-23,1512614.9582862854,ok
S000099669,Tradr 3X Long HOOD Daily ETF,Tradr 3X Long HOOD Daily ETF,Investment Managers Series Trust II,1587982,HOOO,HOOO,2026,2026,3.0,number,daily,HOOD,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000095053,Tradr 2X Long IBM Daily ETF,Tradr 2X Long IBM Daily ETF,Investment Managers Series Trust II,1587982,IBX,IBX,2026,2026,2.0,number,daily,IBM,ticker token,single_stock,True,True,125.0,2.020997018826156,0.9954339726825361,0.004995939618390501,2.04734419822555,2.003414297100586,1.9980082616338055,2.04794289795821,IBX,2026-03-24,2026-09-23,7728290.790081024,ok
S000100403,Tradr 2X Long IMSR Daily ETF,Tradr 2X Long IMSR Daily ETF,Investment Managers Series Trust II,1587982,IMSX,IMSX,2026,2026,2.0,number,daily,IMSR,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000100916,Tradr 2X Long INDI Daily ETF,Tradr 2X Long INDI Daily ETF,Investment Managers Series Trust II,1587982,INXX,INXX,2026,2026,2.0,number,daily,INDI,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000100594,Tradr 2X Long INOD Daily ETF,Tradr 2X Long INOD Daily ETF,Investment Managers Series Trust II,1587982,INOX,INOX,2026,2026,2.0,number,daily,INOD,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000088302,GraniteShares 2x Short INTC Daily ETF,GraniteShares 2x Short INTC Daily ETF,GraniteShares ETF Trust,1689873,INS,INS,2025,2026,-2.0,number,daily,INTC,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000088287,GraniteShares 2x Long INTC Daily ETF,GraniteShares 2x Long INTC Daily ETF,GraniteShares ETF Trust,1689873,INTW,INTW,2025,2026,2.0,number,daily,INTC,ticker token,single_stock,True,True,402.0,1.9933011171624626,0.9993366285226339,0.002380316551910734,1.9766159426884795,2.0061287783947304,1.965230689594305,2.0154999741275947,INTW,2025-02-13,2026-09-23,100934804.8116684,ok
S000092886,Direxion Daily INTC Bull 2X ETF,Direxion Daily INTC Bull 2X Shares | Direxion Daily INTC Bull 2X ETF,Direxion Shares ETF Trust,1424958,LINT,LINT,2025,2026,2.0,number,daily,INTC,ticker token,single_stock,True,True,209.0,2.005926707301607,0.9989247995169103,0.0033640199126417224,1.9889555895679591,1.9970304470167957,1.9812752276560202,2.0298195685683424,LINT,2025-11-19,2026-09-23,13812968.432617188,ok
S000099660,Tradr 3X Short IONQ Daily ETF,Tradr 3X Short IONQ Daily ETF,Investment Managers Series Trust II,1587982,IONT,IONT,2026,2026,-3.0,number,daily,IONQ,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000090911,GraniteShares 2x Long IONQ Daily ETF,GraniteShares 2x Long IONQ Daily ETF,GraniteShares ETF Trust,1689873,IONL,IONL,2025,2026,2.0,number,daily,IONQ,ticker token,single_stock,True,True,374.0,1.9882998494674682,0.9988617581263979,0.003987157494043019,2.0001463625977953,1.9922272555189582,1.960622395978733,2.0023585082998694,IONL,2025-03-26,2026-09-23,8857101.336288452,ok
S000091054,Defiance Daily Target 2X Long IONQ ETF,Defiance Daily Target 2X Long IONQ ETF,Tidal Trust II,1924868,IONX,IONX,2025,2026,2.0,number,daily,IONQ,ticker token,single_stock,True,True,384.0,1.9889307688300695,0.9991709464709656,0.0033364591188650614,2.0029676454517467,2.005607781576494,1.9673563628131066,2.008446157067813,IONX,2025-03-12,2026-09-23,24448118.930625916,ok
S000099247,Tradr 3X Long IONQ Daily ETF,Tradr 3X Long IONQ Daily ETF,Investment Managers Series Trust II,1587982,IONU,IONU,2026,2026,3.0,number,daily,IONQ,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000099420,Defiance Daily Target 2X Short IREN ETF,Defiance Daily Target 2X Short IREN ETF,Tidal Trust II,1924868,IRES,IRES,2026,2026,-2.0,number,daily,IREN,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000100813,Tradr 2X Short IREN Daily ETF,Tradr 2X Short IREN Daily ETF,Investment Managers Series Trust II,1587982,IREZ,IREZ,2026,2026,-2.0,number,daily,IREN,ticker token,single_stock,True,True,167.0,-2.0042757313330655,0.9993719564386205,0.0034617750929015626,-2.008732009074878,-1.9998386692246235,-2.008732009074878,-1.997438376587615,IREZ,2026-01-22,2026-09-23,27632806.02798462,ok
S000095914,Defiance Daily Target 2X Long IREN ETF,Defiance Daily Target 2X Long IREN ETF,Tidal Trust II,1924868,IRE,IRE,2026,2026,2.0,number,daily,IREN,ticker token,single_stock,True,True,230.0,1.9886702276816008,0.9992236179253259,0.003490552902440445,1.9933600642957763,1.9819879442073693,1.9802434174080588,1.9985156058531954,IRE,2025-10-21,2026-09-23,75213920.85056305,ok
S000096134,Tradr 2X Long IREN Daily ETF,Tradr 2X Long IREN Daily ETF,Investment Managers Series Trust II,1587982,IREX,IREX,2026,2026,2.0,number,daily,IREN,ticker token,single_stock,True,True,228.0,1.989595657066239,0.9989209458326727,0.004428264830358834,1.9773160597974238,1.9994720781260993,1.9676559176165902,2.0019551088232483,IREX,2025-10-23,2026-09-23,19013086.307287216,ok
S000099248,Tradr 3X Long IREN Daily ETF,Tradr 3X Long IREN Daily ETF,Investment Managers Series Trust II,1587982,IREE,IREE,2026,2026,3.0,number,daily,IREN,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000100085,Defiance Daily Target 2X Long JBLU ETF,Defiance Daily Target 2X Long JBLU ETF,Tidal Trust II,1924868,JBLL,JBLL,2026,2026,2.0,number,daily,JBLU,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000089270,KraneShares 2x Long JD Daily ETF,KraneShares 2x Long JD Daily ETF,Krane Shares Trust,1547576,KJD,KJD,2025,2026,2.0,number,daily,JD,ticker token,single_stock,True,True,234.0,2.000486981666928,0.9967322739060974,0.002126071406071146,2.042490192648057,1.9885206375852034,1.9687295759714774,2.0532740333556916,KJD,2025-10-15,2026-09-23,39252.25019454956,ok
S000099421,Defiance Daily Target 2X Short JOBY ETF,Defiance Daily Target 2X Short JOBY ETF,Tidal Trust II,1924868,SJOB,SJOB,2026,2026,-2.0,number,daily,JOBY,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000095054,Tradr 2X Long JOBY Daily ETF,Tradr 2X Long JOBY Daily ETF,Investment Managers Series Trust II,1587982,JOBX,JOBX,2026,2026,2.0,number,daily,JOBY,ticker token,single_stock,True,True,259.0,1.9682720230957949,0.9919418554912066,0.007924642362817026,1.9814025021638684,1.9510054453569217,1.9179106188017585,1.9929369182638015,JOBX,2025-09-09,2026-09-23,751959.9022865295,ok
S000081139,GraniteShares 2x Short JPM Daily ETF,GraniteShares 1.5x Short JPM Daily ETF | GraniteShares 2x Short JPM Daily ETF,GraniteShares ETF Trust,1689873,JMS,JPMS | JMS,2023,2026,-2.0,number,daily,JPM,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000081154,GraniteShares 1x Short JPM Daily ETF,GraniteShares 1x Short JPM Daily ETF,GraniteShares ETF Trust,1689873,JMI,JMI,2023,2026,-1.0,number,daily,JPM,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000081162,GraniteShares 2x Long JPM Daily ETF,GraniteShares 1.5x Long JPM Daily ETF | GraniteShares 2x Long JPM Daily ETF,GraniteShares ETF Trust,1689873,JPL,JPML | JPL,2023,2026,2.0,number,daily,JPM,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000091055,Defiance Daily Target 2X Long JPM ETF,Defiance Daily Target 2X Long JPM ETF,Tidal Trust II,1924868,JPX,JPMX | JPX,2025,2026,2.0,number,daily,JPM,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000099441,Defiance Daily Target 2x Long KEEL ETF,Defiance Daily Target 2x Long KEEL ETF,Tidal Trust II,1924868,KEEX,KEEX,2026,2026,2.0,number,daily,KEEL,ticker token,single_stock,True,True,182.0,2.012699907560543,0.9911489023402221,0.012709857673467297,2.0238204776235342,1.9881269598800337,1.9830633768567503,2.0818447797069126,KEEX,2025-12-30,2026-09-23,913030.0743103027,ok
S000093878,T-REX 2X LONG KTOS DAILY TARGET ETF,T-REX 2X LONG KTOS DAILY TARGET ETF,ETF Opportunities Trust,1771146,KTUP,KTUP,2025,2026,2.0,number,daily,KTOS,ticker token,single_stock,True,True,255.0,2.0186032207634352,0.9953063748409752,0.0061772523081873405,2.0100201065478833,1.9866716120424721,1.9792544345815806,2.061245738794506,KTUP,2025-09-16,2026-09-23,1272815.1612362862,ok
S000100577,Tradr 2X Long LAC Daily ETF,Tradr 2X Long LAC Daily ETF,Investment Managers Series Trust II,1587982,LACX,LACX,2026,2026,2.0,number,daily,LAC,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000081140,GraniteShares 2x Short LCID Daily ETF,GraniteShares 1.5x Short LCID Daily ETF | GraniteShares 2x Short LCID Daily ETF,GraniteShares ETF Trust,1689873,LDD,LCDD | LDD,2023,2026,-2.0,number,daily,LCID,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000100815,Tradr 2X Short LCID Daily ETF,Tradr 2X Short LCID Daily ETF,Investment Managers Series Trust II,1587982,LCIZ,LCIZ,2026,2026,-2.0,number,daily,LCID,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000081155,GraniteShares 1x Short LCID Daily ETF,GraniteShares 1x Short LCID Daily ETF,GraniteShares ETF Trust,1689873,LCI,LCI,2023,2026,-1.0,number,daily,LCID,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000081163,GraniteShares 2x Long LCID Daily ETF,GraniteShares 1.5x Long LCID Daily ETF | GraniteShares 2x Long LCID Daily ETF,GraniteShares ETF Trust,1689873,LCDL,LCDL,2023,2026,2.0,number,daily,LCID,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000100917,Tradr 2X Long LEU Daily ETF,Tradr 2X Long LEU Daily ETF,Investment Managers Series Trust II,1587982,LEUX,LEUX,2026,2026,2.0,number,daily,LEU,ticker token,single_stock,True,True,148.0,2.001162494919934,0.990884640604899,0.009659996542243188,1.9667455257280892,2.0291090800801626,1.9385310956092612,2.0376748770289588,LEUX,2026-02-19,2026-09-23,673735.9936714172,ok
S000100918,Tradr 2X Long LITE Daily ETF,Tradr 2X Long LITE Daily ETF,Investment Managers Series Trust II,1587982,LITX,LITX,2026,2026,2.0,number,daily,LITE,ticker token,single_stock,True,True,164.0,1.9893359089226295,0.9969336177364818,0.0068215182961006105,1.9803140379908644,1.9910710792948638,1.971622816361802,2.006256617915785,LITX,2026-01-27,2026-09-23,80113854.07123566,ok
S000101635,T-REX 2X LONG LITE DAILY TARGET ETF,T-REX 2X LONG LITE DAILY TARGET ETF,ETF Opportunities Trust,1771146,LITU,LITU,2026,2026,2.0,number,daily,LITE,ticker token,single_stock,True,True,84.0,2.0000414035880496,0.9986773817820229,0.0043893519414330544,2.0012209208592653,2.0008144143138704,1.999298832542606,2.0077674076202197,LITU,2026-05-21,2026-09-23,2179748.0464935303,ok
S000088303,GraniteShares 2x Short LLY Daily ETF,GraniteShares 2x Short LLY Daily ETF,GraniteShares ETF Trust,1689873,LY,LY,2025,2026,-2.0,number,daily,LLY,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000088049,Direxion Daily LLY Bear 1X ETF,Direxion Daily LLY Bear 1X Shares | Direxion Daily LLY Bear 1X ETF,Direxion Shares ETF Trust,1424958,ELIS,ELIS,2025,2026,-1.0,number,daily,LLY,ticker token,single_stock,True,True,,,,,,,,,,,,,no_prices
S000085136,Defiance Daily Target 2X Long LLY ETF,Defiance Daily Target 2X Long LLY ETF,Tidal Trust II,1924868,LLYX,LLYX,2024,2026,2.0,number,daily,LLY,ticker token,single_stock,True,True,531.0,1.9842988811153428,0.9959868446451917,0.002917215420931723,2.0152945927530834,1.9807998156375444,1.9221073898233738,2.038051080484732,LLYX,2024-08-08,2026-09-23,7120463.7550354,ok
