quarter,beta,n,ticker,series_id,L_target
2026Q1,1.994419028093123,59,NEBX,S000095056,2.0
2026Q2,2.0070457658191527,61,NEBX,S000095056,2.0
2026Q3,1.9919791952328327,55,NEBX,S000095056,2.0
2025Q4,2.0107599862202816,44,NBIG,S000096191,2.0
2026Q1,2.0076843085352216,59,NBIG,S000096191,2.0
2026Q2,1.9999931365409012,61,NBIG,S000096191,2.0
2026Q3,1.9958686071866347,55,NBIG,S000096191,2.0
2026Q1,-1.9880278499748405,45,NBIZ,S000100816,-2.0
2026Q2,-2.0166559257027834,61,NBIZ,S000100816,-2.0
2026Q3,-2.000101900537388,55,NBIZ,S000100816,-2.0
2024Q4,1.9888937663978268,58,NFLU,S000087472,2.0
2025Q1,1.987450746642505,55,NFLU,S000087472,2.0
2025Q2,1.9458990889760501,57,NFLU,S000087472,2.0
2025Q3,2.0291579221090954,54,NFLU,S000087472,2.0
2025Q4,2.0035516601987093,57,NFLU,S000087472,2.0
2026Q1,2.00709686570163,52,NFLU,S000087472,2.0
2026Q2,1.9709383592996745,51,NFLU,S000087472,2.0
2026Q3,2.032872566009774,52,NFLU,S000087472,2.0
2024Q4,2.016804780947956,55,NFXL,S000088052,2.0
2025Q1,1.9750476495218001,55,NFXL,S000088052,2.0
2025Q2,1.978391610439769,57,NFXL,S000088052,2.0
2025Q3,2.006652846522379,54,NFXL,S000088052,2.0
2025Q4,2.012171183220619,57,NFXL,S000088052,2.0
2026Q1,2.0008289978315155,52,NFXL,S000088052,2.0
2026Q2,1.9724821213209789,51,NFXL,S000088052,2.0
2026Q3,2.0130052400786886,52,NFXL,S000088052,2.0
2024Q4,-0.9837341133536435,55,NFXS,S000088053,-1.0
2025Q1,-1.0076395391187714,55,NFXS,S000088053,-1.0
2025Q2,-0.972363491144774,57,NFXS,S000088053,-1.0
2025Q3,-0.9646631369325811,54,NFXS,S000088053,-1.0
2025Q4,-1.0106409493489783,57,NFXS,S000088053,-1.0
2026Q1,-1.0017408745341652,52,NFXS,S000088053,-1.0
2026Q2,-1.0050737731686805,51,NFXS,S000088053,-1.0
2026Q3,-1.0007504850537527,52,NFXS,S000088053,-1.0
2026Q1,1.913414064886362,48,LNOK,S000100086,2.0
2026Q2,2.0591458414174504,58,LNOK,S000100086,2.0
2026Q3,2.0424697263722784,54,LNOK,S000100086,2.0
2025Q3,1.9478242427217385,53,NOWL,S000090914,2.0
2025Q4,1.992713077673818,57,NOWL,S000090914,2.0
2026Q1,2.0119771050874267,59,NOWL,S000090914,2.0
2026Q2,1.9990193077015141,60,NOWL,S000090914,2.0
2026Q3,1.9832420371204622,53,NOWL,S000090914,2.0
2023Q1,1.4302447256796376,59,NVDL,S000076344,2.0
2023Q2,1.4853761101391454,58,NVDL,S000076344,2.0
2023Q3,1.50114803203497,57,NVDL,S000076344,2.0
2023Q4,1.5012467374005545,61,NVDL,S000076344,2.0
2024Q1,1.9251960443973033,56,NVDL,S000076344,2.0
2024Q2,1.999668553355704,59,NVDL,S000076344,2.0
2024Q3,1.9996646139941494,62,NVDL,S000076344,2.0
2024Q4,1.9967449331801939,60,NVDL,S000076344,2.0
2025Q1,1.9847467966929397,56,NVDL,S000076344,2.0
2025Q2,1.9586964892070944,58,NVDL,S000076344,2.0
2025Q3,1.9939566236158284,58,NVDL,S000076344,2.0
2025Q4,1.988236730905928,61,NVDL,S000076344,2.0
2026Q1,1.99363974658809,57,NVDL,S000076344,2.0
2026Q2,1.987331981120961,58,NVDL,S000076344,2.0
2026Q3,1.972896182182661,52,NVDL,S000076344,2.0
2023Q4,2.0088135742853113,47,NVDX,S000080899,2.0
2024Q1,1.9564728192631464,56,NVDX,S000080899,2.0
2024Q2,2.025729100175479,59,NVDX,S000080899,2.0
2024Q3,2.011564426334027,62,NVDX,S000080899,2.0
2024Q4,1.998199500301617,60,NVDX,S000080899,2.0
2025Q1,1.986784381436677,56,NVDX,S000080899,2.0
2025Q2,1.9677250979730196,58,NVDX,S000080899,2.0
2025Q3,2.0098514015517353,58,NVDX,S000080899,2.0
2025Q4,2.000017903961569,61,NVDX,S000080899,2.0
2026Q1,1.9958416919559099,57,NVDX,S000080899,2.0
2026Q2,1.9952013810149496,58,NVDX,S000080899,2.0
2026Q3,1.9692408578734932,52,NVDX,S000080899,2.0
2023Q4,1.50869758435307,61,NVDU,S000081684,2.0
2024Q1,1.4945766737930917,56,NVDU,S000081684,2.0
2024Q2,2.0049986933777344,59,NVDU,S000081684,2.0
2024Q3,1.991102054345607,62,NVDU,S000081684,2.0
2024Q4,2.0090432938956435,60,NVDU,S000081684,2.0
2025Q1,1.9791240761478346,56,NVDU,S000081684,2.0
2025Q2,1.971520429007793,58,NVDU,S000081684,2.0
2025Q3,1.9972879878792034,58,NVDU,S000081684,2.0
2025Q4,1.99399527366658,61,NVDU,S000081684,2.0
2026Q1,1.96583977042198,57,NVDU,S000081684,2.0
2026Q2,1.9837144539025284,58,NVDU,S000081684,2.0
2026Q3,1.9788745159372538,52,NVDU,S000081684,2.0
2025Q1,1.9877327355309147,56,NVDG,S000086646,2.0
2025Q2,1.952863665054104,58,NVDG,S000086646,2.0
2025Q3,1.9850609313954901,58,NVDG,S000086646,2.0
2025Q4,2.0029475102891916,61,NVDG,S000086646,2.0
2026Q1,1.9192214547109216,57,NVDG,S000086646,2.0
2026Q2,1.987416133283042,58,NVDG,S000086646,2.0
2026Q3,1.988057390735928,52,NVDG,S000086646,2.0
2025Q4,2.013021661305922,61,NVDB,S000094857,2.0
2026Q1,1.9829636765746774,57,NVDB,S000094857,2.0
2026Q2,1.951194190120315,58,NVDB,S000094857,2.0
2026Q3,1.989238159689441,52,NVDB,S000094857,2.0
2023Q4,-1.0110271213284443,61,NVDD,S000076248,-1.0
2024Q1,-0.9972701890022855,56,NVDD,S000076248,-1.0
2024Q2,-1.0063151297679855,59,NVDD,S000076248,-1.0
2024Q3,-1.0020214783737302,62,NVDD,S000076248,-1.0
2024Q4,-1.009288097546877,60,NVDD,S000076248,-1.0
2025Q1,-0.9909352119959831,56,NVDD,S000076248,-1.0
2025Q2,-0.9887544101544292,58,NVDD,S000076248,-1.0
2025Q3,-0.9978144435375911,58,NVDD,S000076248,-1.0
2025Q4,-0.9998094915647346,61,NVDD,S000076248,-1.0
2026Q1,-0.9964579561546091,57,NVDD,S000076248,-1.0
2026Q2,-0.9943417329553175,58,NVDD,S000076248,-1.0
2026Q3,-0.9906702465842567,52,NVDD,S000076248,-1.0
2022Q3,-1.3422347625057298,54,NVDS,S000076107,-1.5
2022Q4,-1.2379122185723825,61,NVDS,S000076107,-1.5
2023Q1,-1.2453229322242676,59,NVDS,S000076107,-1.5
2023Q2,-1.2500373509760172,58,NVDS,S000076107,-1.5
2023Q3,-1.2551516575585893,56,NVDS,S000076107,-1.5
2023Q4,-1.2543021258407145,61,NVDS,S000076107,-1.5
2024Q1,-1.2381092034002836,56,NVDS,S000076107,-1.5
2024Q2,-1.250471667625526,59,NVDS,S000076107,-1.5
2024Q3,-1.4814111270629173,62,NVDS,S000076107,-1.5
2024Q4,-1.4929078604864405,60,NVDS,S000076107,-1.5
2025Q1,-1.5041370606052606,56,NVDS,S000076107,-1.5
2025Q2,-1.4688121987671279,58,NVDS,S000076107,-1.5
2025Q3,-1.4912753355610182,58,NVDS,S000076107,-1.5
2025Q4,-1.5008349660031346,61,NVDS,S000076107,-1.5
2026Q1,-1.4876647197216284,57,NVDS,S000076107,-1.5
2026Q2,-1.5076047561848787,58,NVDS,S000076107,-1.5
2026Q3,-1.5054877402910785,52,NVDS,S000076107,-1.5
2023Q4,-2.0024218819631026,47,NVDQ,S000080897,-2.0
2024Q1,-1.982270247777803,56,NVDQ,S000080897,-2.0
2024Q2,-2.011654091810612,59,NVDQ,S000080897,-2.0
2024Q3,-1.990056808576992,62,NVDQ,S000080897,-2.0
2024Q4,-1.9979182628792787,60,NVDQ,S000080897,-2.0
2025Q1,-1.9990739382993505,56,NVDQ,S000080897,-2.0
2025Q2,-1.988061003721401,58,NVDQ,S000080897,-2.0
2025Q3,-1.928676859960839,58,NVDQ,S000080897,-2.0
2025Q4,-1.9755911237246517,61,NVDQ,S000080897,-2.0
2026Q1,-1.993795625536841,57,NVDQ,S000080897,-2.0
2026Q2,-1.991032973026066,58,NVDQ,S000080897,-2.0
2026Q3,-1.9934888138520026,52,NVDQ,S000080897,-2.0
2023Q3,-1.506911419148207,23,NVD,S000081142,-2.0
2023Q4,-1.4827530658595969,61,NVD,S000081142,-2.0
2024Q1,-1.9277276577245195,56,NVD,S000081142,-2.0
2024Q2,-1.9907519477819187,59,NVD,S000081142,-2.0
2024Q3,-1.9885264793620439,62,NVD,S000081142,-2.0
2024Q4,-2.00919082626335,60,NVD,S000081142,-2.0
2025Q1,-1.9901566493463858,56,NVD,S000081142,-2.0
2025Q2,-1.9785171225756284,58,NVD,S000081142,-2.0
2025Q3,-2.0031263622033384,58,NVD,S000081142,-2.0
2025Q4,-2.011802968966134,61,NVD,S000081142,-2.0
2026Q1,-1.9963697262775633,57,NVD,S000081142,-2.0
2026Q2,-2.0152770011515915,58,NVD,S000081142,-2.0
2026Q3,-1.9864986004242131,52,NVD,S000081142,-2.0
2024Q4,1.9894211223571774,17,NVOX,S000085138,2.0
2025Q1,2.0098470577266982,57,NVOX,S000085138,2.0
2025Q2,1.9859846188272328,59,NVOX,S000085138,2.0
2025Q3,1.9779419313426185,53,NVOX,S000085138,2.0
2025Q4,2.007632423309341,59,NVOX,S000085138,2.0
2026Q1,1.999019791086468,56,NVOX,S000085138,2.0
2026Q2,2.007229098258155,51,NVOX,S000085138,2.0
2026Q3,1.999109273777617,52,NVOX,S000085138,2.0
2025Q3,2.0087091030649322,15,NVTX,S000095057,2.0
2025Q4,1.9955478482419122,60,NVTX,S000095057,2.0
2026Q1,2.001539502461608,59,NVTX,S000095057,2.0
2026Q2,2.0021760485120534,62,NVTX,S000095057,2.0
2026Q3,1.9973778701743587,56,NVTX,S000095057,2.0
2026Q2,2.0004142913898524,21,NXPX,S000096121,2.0
2026Q3,2.2052574047535165,56,NXPX,S000096121,2.0
2026Q2,1.8756523180729405,18,NXPG,S000104258,2.0
2026Q3,1.9263816955433324,56,NXPG,S000104258,2.0
2025Q3,2.0022097935024097,61,OKLL,S000093243,2.0
2025Q4,1.9967316002711202,61,OKLL,S000093243,2.0
2026Q1,1.9920130819052786,59,OKLL,S000093243,2.0
2026Q2,1.9917246224065954,60,OKLL,S000093243,2.0
2026Q3,1.9798563044682498,55,OKLL,S000093243,2.0
2026Q2,2.0169963593770452,22,ONX,S000096122,2.0
2026Q3,1.9216099926397272,55,ONX,S000096122,2.0
2026Q1,1.9958946065591732,51,ONDU,S000100579,2.0
2026Q2,1.9721987011022848,57,ONDU,S000100579,2.0
2026Q3,1.9824222480861668,49,ONDU,S000100579,2.0
2025Q4,1.9776516879244876,43,OPEX,S000096123,2.0
2026Q1,2.0229096912015185,60,OPEX,S000096123,2.0
2026Q2,2.0282660761870424,62,OPEX,S000096123,2.0
2026Q3,2.015211743893145,53,OPEX,S000096123,2.0
2025Q1,1.9986497700809807,33,ORCX,S000089803,2.0
2025Q2,1.9257592956811005,58,ORCX,S000089803,2.0
2025Q3,1.98752135948523,61,ORCX,S000089803,2.0
2025Q4,2.0088725582689673,62,ORCX,S000089803,2.0
2026Q1,1.9883652372912501,60,ORCX,S000089803,2.0
2026Q2,2.009775632523242,59,ORCX,S000089803,2.0
2026Q3,1.9971987126116229,56,ORCX,S000089803,2.0
2025Q4,2.029549376967834,27,ORCU,S000094251,2.0
2026Q1,1.9905594717813502,60,ORCU,S000094251,2.0
2026Q2,2.021353784314554,59,ORCU,S000094251,2.0
2026Q3,1.9859732291292986,56,ORCU,S000094251,2.0
2025Q4,-1.0269689242246254,27,ORCS,S000094250,-1.0
2026Q1,-1.0044294151924609,60,ORCS,S000094250,-1.0
2026Q2,-1.0085967809332665,59,ORCS,S000094250,-1.0
2026Q3,-1.0128016559640236,56,ORCS,S000094250,-1.0
2026Q3,-2.017645611894105,46,ORCZ,S000105723,-2.0
2025Q4,2.0073859556590086,60,OSCX,S000095549,2.0
2026Q1,2.0158510841188493,57,OSCX,S000095549,2.0
2026Q2,2.005804332240343,60,OSCX,S000095549,2.0
2026Q3,2.3066658181502513,55,OSCX,S000095549,2.0
2026Q2,2.0379320533629777,23,OSSL,S000104016,2.0
2026Q3,2.0390914446935318,55,OSSL,S000104016,2.0
2026Q3,1.9898064960486483,51,PUL,S000105153,2.0
2025Q2,2.0153907221738185,55,PALU,S000090382,2.0
2025Q3,1.9852410235538844,54,PALU,S000090382,2.0
2025Q4,2.0023521134375803,62,PALU,S000090382,2.0
2026Q1,2.0070568244996325,54,PALU,S000090382,2.0
2026Q2,2.0183097916219026,60,PALU,S000090382,2.0
2026Q3,1.9978795565320084,53,PALU,S000090382,2.0
2025Q2,1.9948885422870557,55,PANG,S000091225,2.0
2025Q3,1.9688946814321142,54,PANG,S000091225,2.0
2025Q4,2.008285533098606,62,PANG,S000091225,2.0
2026Q1,2.0062696432376557,54,PANG,S000091225,2.0
2026Q2,2.0089053633200455,60,PANG,S000091225,2.0
2026Q3,2.0007495877758728,53,PANG,S000091225,2.0
2025Q2,-1.002195215962499,55,PALD,S000090368,-1.0
2025Q3,-0.9960380770054451,54,PALD,S000090368,-1.0
2025Q4,-1.0021831300422652,62,PALD,S000090368,-1.0
2026Q1,-0.9968570303970229,54,PALD,S000090368,-1.0
2026Q2,-0.9979600253829572,60,PALD,S000090368,-1.0
2026Q3,-0.9943911494937896,53,PALD,S000090368,-1.0
2026Q1,2.028080642427586,51,PATX,S000100580,2.0
2026Q2,2.025860562108327,58,PATX,S000100580,2.0
2026Q3,1.9989911095653645,54,PATX,S000100580,2.0
2025Q2,1.991579146238766,57,KPDD,S000089271,2.0
2025Q3,2.000598102218321,56,KPDD,S000089271,2.0
2025Q4,2.0010323904726115,56,KPDD,S000089271,2.0
2026Q1,1.984733118518978,53,KPDD,S000089271,2.0
2026Q2,1.9914661830293845,56,KPDD,S000089271,2.0
2026Q3,1.9859418521321455,53,KPDD,S000089271,2.0
2025Q3,2.000851610610196,48,PDDL,S000090915,2.0
2025Q4,2.001708441062982,56,PDDL,S000090915,2.0
2026Q1,2.0212473291608575,53,PDDL,S000090915,2.0
2026Q2,1.9857314415235097,56,PDDL,S000090915,2.0
2026Q3,2.0220091295680795,53,PDDL,S000090915,2.0
2024Q3,1.9964649842863327,15,PTIR,S000076345,2.0
2024Q4,2.005511572084126,60,PTIR,S000076345,2.0
2025Q1,1.9912320386946685,58,PTIR,S000076345,2.0
2025Q2,2.0000714373608783,59,PTIR,S000076345,2.0
2025Q3,1.9949250564709713,60,PTIR,S000076345,2.0
2025Q4,1.9940035307920705,55,PTIR,S000076345,2.0
2026Q1,1.991305290044782,60,PTIR,S000076345,2.0
2026Q2,1.9911203860508329,56,PTIR,S000076345,2.0
2026Q3,1.9824019846313587,53,PTIR,S000076345,2.0
2025Q1,1.9871922008082614,58,PLTU,S000088054,2.0
2025Q2,1.9922798663920238,59,PLTU,S000088054,2.0
2025Q3,1.9896540452137916,60,PLTU,S000088054,2.0
2025Q4,1.9999641131876205,55,PLTU,S000088054,2.0
2026Q1,1.994326869062649,60,PLTU,S000088054,2.0
2026Q2,1.9898148095317765,56,PLTU,S000088054,2.0
2026Q3,1.9775895146813591,53,PLTU,S000088054,2.0
2025Q2,1.9806013816574561,42,PLTG,S000091226,2.0
2025Q3,1.9768388023557844,60,PLTG,S000091226,2.0
2025Q4,1.9921193247310838,55,PLTG,S000091226,2.0
2026Q1,2.0275251123646933,60,PLTG,S000091226,2.0
2026Q2,1.9809692128452052,56,PLTG,S000091226,2.0
2026Q3,1.985332855649566,53,PLTG,S000091226,2.0
2025Q4,1.988416551562914,55,PLTA,S000094858,2.0
2026Q1,1.9980414909848374,60,PLTA,S000094858,2.0
2026Q2,2.000031969411946,56,PLTA,S000094858,2.0
2026Q3,1.984202785404372,53,PLTA,S000094858,2.0
2025Q1,-0.9961125826705423,58,PLTD,S000088055,-1.0
2025Q2,-0.9941359951021431,59,PLTD,S000088055,-1.0
2025Q3,-1.0017672470238166,60,PLTD,S000088055,-1.0
2025Q4,-1.00863744680293,55,PLTD,S000088055,-1.0
2026Q1,-1.0003016737749384,60,PLTD,S000088055,-1.0
2026Q2,-0.9950004414459936,56,PLTD,S000088055,-1.0
2026Q3,-0.9984079874036663,53,PLTD,S000088055,-1.0
2025Q2,-1.9786858603875774,15,PLTZ,S000092367,-2.0
2025Q3,-2.0022164454493394,60,PLTZ,S000092367,-2.0
2025Q4,-2.0018842527306258,55,PLTZ,S000092367,-2.0
2026Q1,-1.9932154723337747,60,PLTZ,S000092367,-2.0
2026Q2,-1.9989904525571935,56,PLTZ,S000092367,-2.0
2026Q3,-1.9888477018446928,53,PLTZ,S000092367,-2.0
2026Q1,1.933728913080737,51,PLUL,S000100550,2.0
2026Q2,1.9895178232122674,59,PLUL,S000100550,2.0
2026Q3,1.9424621316742996,53,PLUL,S000100550,2.0
2026Q2,1.9748019448486045,39,POEL,S000100998,2.0
2026Q3,1.9791654257614018,56,POEL,S000100998,2.0
2025Q4,1.9987882014353127,60,PONX,S000095059,2.0
2026Q1,2.001348221764204,60,PONX,S000095059,2.0
2026Q2,1.995208365778369,58,PONX,S000095059,2.0
2026Q3,1.9836937109469843,53,PONX,S000095059,2.0
2026Q3,2.009701958587555,50,PUR,S000105972,2.0
2025Q2,1.9863999357996647,53,PYPG,S000091227,2.0
2025Q3,1.9977588082727131,61,PYPG,S000091227,2.0
2025Q4,1.994486870816703,56,PYPG,S000091227,2.0
2026Q1,1.998365821341188,59,PYPG,S000091227,2.0
2026Q2,2.0022107227651924,55,PYPG,S000091227,2.0
2026Q3,2.016156523311701,52,PYPG,S000091227,2.0
2026Q2,1.9554816449128134,55,PYPU,S000092897,2.0
2026Q3,2.025586883442898,52,PYPU,S000092897,2.0
2025Q2,1.987776190494799,41,QBTX,S000091896,2.0
2025Q3,1.9879621520754933,62,QBTX,S000091896,2.0
2025Q4,1.9740588505991383,64,QBTX,S000091896,2.0
2026Q1,1.9794199860665398,58,QBTX,S000091896,2.0
2026Q2,1.994988474085653,61,QBTX,S000091896,2.0
2026Q3,1.9216326192256235,53,QBTX,S000091896,2.0
2025Q4,-1.9922845432537373,59,QBTZ,S000093245,-2.0
2026Q1,-2.004899399117377,58,QBTZ,S000093245,-2.0
2026Q2,-2.0130762976138037,60,QBTZ,S000093245,-2.0
2026Q3,-1.9668963047539538,53,QBTZ,S000093245,-2.0
2025Q2,1.9883138841700274,53,QCML,S000088293,2.0
2025Q3,1.8907212145009205,51,QCML,S000088293,2.0
2025Q4,1.98663408788635,55,QCML,S000088293,2.0
2026Q1,1.966466077058278,58,QCML,S000088293,2.0
2026Q2,2.0463456159688747,59,QCML,S000088293,2.0
2026Q3,1.997813781151589,54,QCML,S000088293,2.0
2025Q3,2.0040589000353566,51,QCMU,S000090369,2.0
2025Q4,2.0011518347077217,55,QCMU,S000090369,2.0
2026Q1,2.0009211929293347,58,QCMU,S000090369,2.0
2026Q2,2.050908694843121,59,QCMU,S000090369,2.0
2026Q3,2.00104232115257,54,QCMU,S000090369,2.0
2025Q3,-0.9973438691130226,48,QCMD,S000090370,-1.0
2025Q4,-0.9936028070723834,55,QCMD,S000090370,-1.0
2026Q1,-1.0250547377607675,58,QCMD,S000090370,-1.0
2026Q2,-1.0086656095719175,59,QCMD,S000090370,-1.0
2026Q3,-1.0060303037661475,54,QCMD,S000090370,-1.0
2025Q4,1.9990609291693215,47,QSU,S000095916,2.0
2026Q1,1.9734030820149004,58,QSU,S000095916,2.0
2026Q2,1.9938604457194942,60,QSU,S000095916,2.0
2026Q3,1.983140497419208,52,QSU,S000095916,2.0
2025Q3,1.9725397227817425,62,QUBX,S000091897,2.0
2025Q4,1.9798861500747849,64,QUBX,S000091897,2.0
2026Q1,1.9231968767828007,59,QUBX,S000091897,2.0
2026Q2,2.0204468511964624,60,QUBX,S000091897,2.0
2026Q3,1.9482053146743812,56,QUBX,S000091897,2.0
2025Q1,2.012340633264854,18,RBLU,S000087475,2.0
2025Q2,2.035015751286445,58,RBLU,S000087475,2.0
2025Q3,1.9959680018603734,59,RBLU,S000087475,2.0
2025Q4,2.0263987109858292,61,RBLU,S000087475,2.0
2026Q1,2.0201187860180503,56,RBLU,S000087475,2.0
2026Q2,1.9906058104363749,60,RBLU,S000087475,2.0
2026Q3,2.004672665011023,54,RBLU,S000087475,2.0
2026Q1,2.0181476108104106,37,RCAX,S000095540,2.0
2026Q2,1.9781951513576965,60,RCAX,S000095540,2.0
2026Q3,1.982656955036235,55,RCAX,S000095540,2.0
2025Q2,1.993507575142201,62,RDTL,S000090916,2.0
2025Q3,1.9693986129948315,61,RDTL,S000090916,2.0
2025Q4,1.9753768181227975,61,RDTL,S000090916,2.0
2026Q1,1.975772041364703,60,RDTL,S000090916,2.0
2026Q2,1.9885205886576798,60,RDTL,S000090916,2.0
2026Q3,1.9766720324038758,55,RDTL,S000090916,2.0
2026Q1,1.977475424369103,41,RDWU,S000095466,2.0
2026Q2,2.008360233155328,61,RDWU,S000095466,2.0
2026Q3,1.9788852423174612,54,RDWU,S000095466,2.0
2025Q2,1.9900801666754422,59,RGTX,S000091058,2.0
2025Q3,1.9883168505952986,61,RGTX,S000091058,2.0
2025Q4,1.994610652972831,62,RGTX,S000091058,2.0
2026Q1,1.9847171712044527,59,RGTX,S000091058,2.0
2026Q2,2.0014479889781924,60,RGTX,S000091058,2.0
2026Q3,1.980341111400471,53,RGTX,S000091058,2.0
2025Q3,1.9811045537418064,61,RGTU,S000091898,2.0
2025Q4,2.002794502337503,62,RGTU,S000091898,2.0
2026Q1,1.9558544085403795,59,RGTU,S000091898,2.0
2026Q2,2.0213914078174917,60,RGTU,S000091898,2.0
2026Q3,1.9838482020453183,53,RGTU,S000091898,2.0
2025Q4,-1.9917176232017209,55,RGTZ,S000093246,-2.0
2026Q1,-1.972144110654816,59,RGTZ,S000093246,-2.0
2026Q2,-1.9944431792916162,60,RGTZ,S000093246,-2.0
2026Q3,-1.9722432738372255,53,RGTZ,S000093246,-2.0
2025Q1,1.9792795208746405,53,RIOX,S000085120,2.0
2025Q2,1.9894779791124364,61,RIOX,S000085120,2.0
2025Q3,1.9980371328581166,63,RIOX,S000085120,2.0
2025Q4,2.025407388501653,63,RIOX,S000085120,2.0
2026Q1,2.003264847617457,57,RIOX,S000085120,2.0
2026Q2,2.000608890982322,57,RIOX,S000085120,2.0
2026Q3,1.9862612783977376,55,RIOX,S000085120,2.0
2025Q2,1.9841108205793185,46,RVNL,S000081164,2.0
2025Q3,1.960522760548466,61,RVNL,S000081164,2.0
2025Q4,2.0005332879371758,63,RVNL,S000081164,2.0
2026Q1,1.979873151460182,60,RVNL,S000081164,2.0
2026Q2,1.9872988644613105,62,RVNL,S000081164,2.0
2026Q3,2.01167398638177,54,RVNL,S000081164,2.0
2025Q2,1.9996672678597536,61,RKLX,S000091059,2.0
2025Q3,1.9991863545017186,60,RKLX,S000091059,2.0
2025Q4,1.9997481583513423,61,RKLX,S000091059,2.0
2026Q1,1.990131942555302,58,RKLX,S000091059,2.0
2026Q2,1.9893764471137947,60,RKLX,S000091059,2.0
2026Q3,1.994114647149656,54,RKLX,S000091059,2.0
2025Q4,-2.0019261458190796,27,RKLZ,S000092368,-2.0
2026Q1,-2.003784683346328,58,RKLZ,S000092368,-2.0
2026Q2,-1.994320092950634,60,RKLZ,S000092368,-2.0
2026Q3,-2.0113294940592072,54,RKLZ,S000092368,-2.0
2026Q3,2.042113994112028,54,RMBX,S000105755,2.0
2025Q2,2.072424676154692,15,RTXG,S000091230,2.0
2025Q3,1.947356825069248,47,RTXG,S000091230,2.0
2025Q4,2.0118302830494486,57,RTXG,S000091230,2.0
2026Q1,2.0298946906905293,57,RTXG,S000091230,2.0
2026Q2,2.003828753598289,55,RTXG,S000091230,2.0
2026Q3,1.9831825851518146,49,RTXG,S000091230,2.0
2025Q4,1.9895526169342344,47,SBTU,S000095873,2.0
2026Q1,2.0453884975064276,61,SBTU,S000095873,2.0
2026Q2,2.0152469061200904,59,SBTU,S000095873,2.0
2026Q3,1.9627357262028557,56,SBTU,S000095873,2.0
2025Q3,2.0186769510791387,37,SHPU,S000092901,2.0
2025Q4,2.004129392154241,58,SHPU,S000092901,2.0
2026Q1,2.0145330146625,58,SHPU,S000092901,2.0
2026Q2,2.006213729538587,57,SHPU,S000092901,2.0
2026Q3,1.9923678094751878,52,SHPU,S000092901,2.0
2026Q3,2.00928612238346,28,SITX,S000106993,2.0
2024Q3,1.8396346876403198,26,SMCX,S000085140,2.0
2024Q4,1.9971085946514464,62,SMCX,S000085140,2.0
2025Q1,1.9926031560818027,58,SMCX,S000085140,2.0
2025Q2,1.9876574065946953,60,SMCX,S000085140,2.0
2025Q3,1.9926029916431218,60,SMCX,S000085140,2.0
2025Q4,1.9972225060731732,62,SMCX,S000085140,2.0
2026Q1,1.9803374418155897,56,SMCX,S000085140,2.0
2026Q2,1.985126915971363,61,SMCX,S000085140,2.0
2026Q3,1.980690845014227,55,SMCX,S000085140,2.0
2025Q1,1.9932805519162122,58,SMCL,S000088294,2.0
2025Q2,1.981565084976346,60,SMCL,S000088294,2.0
2025Q3,1.9971915212997104,60,SMCL,S000088294,2.0
2025Q4,1.9850315905323928,62,SMCL,S000088294,2.0
2026Q1,1.985347476898976,56,SMCL,S000088294,2.0
2026Q2,1.9951462225487535,61,SMCL,S000088294,2.0
2026Q3,1.9879520276630165,55,SMCL,S000088294,2.0
2025Q2,-2.0051428422822957,59,SMCZ,S000091503,-2.0
2025Q3,-1.9932664512839038,60,SMCZ,S000091503,-2.0
2025Q4,-1.9979919808741933,62,SMCZ,S000091503,-2.0
2026Q1,-1.9751093797063888,57,SMCZ,S000091503,-2.0
2026Q2,-1.9879699298196685,61,SMCZ,S000091503,-2.0
2026Q3,-1.9980817640707405,55,SMCZ,S000091503,-2.0
2025Q3,2.035366745978471,45,SMUP,S000087466,2.0
2025Q4,1.9814765134057777,63,SMUP,S000087466,2.0
2026Q1,1.945627673590629,59,SMUP,S000087466,2.0
2026Q2,1.9722652509480636,61,SMUP,S000087466,2.0
2026Q3,2.0081478519499845,56,SMUP,S000087466,2.0
2025Q3,1.9964108779174026,56,SMU,S000093732,2.0
2025Q4,1.980503268635314,63,SMU,S000093732,2.0
2026Q1,1.9805374602036325,60,SMU,S000093732,2.0
2026Q2,1.9587151145007806,61,SMU,S000093732,2.0
2026Q3,1.999926209230937,56,SMU,S000093732,2.0
2026Q1,-1.9623669712193206,32,SMZ,S000100822,-2.0
2026Q2,-2.031816062436486,61,SMZ,S000100822,-2.0
2026Q3,-1.9973804627750174,56,SMZ,S000100822,-2.0
2026Q3,1.9711726864276862,56,SMTG,S000105559,2.0
2026Q1,1.9903880139308978,43,SNXX,S000100925,2.0
2026Q2,1.9723261130412912,59,SNXX,S000100925,2.0
2026Q3,1.9910523675325966,53,SNXX,S000100925,2.0
2026Q2,2.0064244603374077,59,SNDU,S000101637,2.0
2026Q3,2.0093860906111844,53,SNDU,S000101637,2.0
2025Q2,2.0168900925570696,36,SNOU,S000087479,2.0
2025Q3,1.9473177957583878,56,SNOU,S000087479,2.0
2025Q4,2.075182597909971,60,SNOU,S000087479,2.0
2026Q1,2.0471460765115257,59,SNOU,S000087479,2.0
2026Q2,2.005323750620264,60,SNOU,S000087479,2.0
2026Q3,1.9565178751666474,54,SNOU,S000087479,2.0
2025Q1,1.9830006255997665,50,SOFX,S000089804,2.0
2025Q2,2.013603784946559,60,SOFX,S000089804,2.0
2025Q3,2.000425233508246,62,SOFX,S000089804,2.0
